whalebone.n.01	animal_material.n.01
epigram.n.01	saying.n.01
rotation.n.04	sequence.n.02
impracticality.n.01	quality.n.01
idealism.n.02	quality.n.01
kilobyte.n.02	computer_memory_unit.n.01
home_economics.n.01	social_science.n.01
anthracite.n.01	coal.n.01
octopus.n.02	mollusk.n.01
octopus.n.01	seafood.n.01
fillet.n.02	helping.n.01
fillet.n.01	steak.n.01
interrelation.n.01	relation.n.01
vignette.n.03	sketch.n.01
barb.n.02	end.n.01
dropper.n.01	measuring_instrument.n.01
lowness.n.03	height.n.01
shortness.n.03	height.n.01
bonnet.n.01	hat.n.01
relativism.n.01	philosophical_doctrine.n.01
exegesis.n.01	interpretation.n.03
listlessness.n.02	trait.n.01
ditto_mark.n.01	mark.n.10
neurotoxin.n.01	toxin.n.01
churn.n.01	vessel.n.03
beats_per_minute.n.01	tempo.n.02
microbiologist.n.01	biologist.n.01
talk_show.n.01	broadcast.n.02
butte.n.01	hill.n.01
estonian_monetary_unit.n.01	monetary_unit.n.01
stuff.n.05	quality.n.01
windmill.n.02	engine.n.01
sordidness.n.01	dirtiness.n.01
dissociation.n.02	psychological_state.n.01
tiramisu.n.01	dessert.n.01
inquisition.n.02	interrogation.n.03
choker.n.03	necklace.n.01
knitting_needle.n.01	needle.n.03
crunch.n.01	noise.n.01
astrophysicist.n.01	astronomer.n.01
naturalist.n.01	philosopher.n.01
trapeze.n.01	plaything.n.01
humanist.n.02	advocate.n.01
hypnotist.n.01	psychologist.n.01
hookah.n.01	tube.n.01
solenoid.n.01	coil.n.06
modicum.n.01	small_indefinite_quantity.n.01
abetment.n.01	encouragement.n.01
inflection.n.03	deviation.n.01
hamamelid_dicot_genus.n.01	dicot_genus.n.01
ice-skater.n.01	skater.n.01
logician.n.01	expert.n.01
visitation_right.n.01	legal_right.n.01
speedskater.n.01	skater.n.01
safety_rail.n.01	railing.n.01
civilization.n.02	human_process.n.01
siphonophore.n.01	invertebrate.n.01
jellyfish.n.02	invertebrate.n.01
portuguese_man-of-war.n.01	invertebrate.n.01
amusement_park.n.01	park.n.02
sour.n.01	cocktail.n.01
decile.n.01	mark.n.01
surgical_contraception.n.01	planning.n.01
vasectomy.n.01	planning.n.01
bach.n.02	music.n.01
perusal.n.01	reading.n.01
phalanx.n.02	crowd.n.01
puncture.n.01	mishap.n.02
small_intestine.n.01	intestine.n.01
bicentennial.n.01	anniversary.n.01
heatstroke.n.01	illness.n.01
delta.n.03	letter.n.02
acrylonitrile-butadiene-styrene.n.01	plastic.n.01
cosmology.n.01	philosophy.n.02
phenylephrine.n.01	vasoconstrictor.n.01
narcissist.n.01	selfish_person.n.01
fastness.n.02	immovability.n.01
white_sauce.n.01	sauce.n.01
repellent.n.02	compound.n.02
sultanate.n.01	country.n.02
endorphin.n.01	peptide.n.01
file_system.n.01	arrangement.n.03
claret.n.02	wine.n.01
tank_top.n.01	shirt.n.01
plains_indian.n.01	person_of_color.n.01
tinker.n.01	person.n.01
amputation.n.01	disability.n.01
fibroid_tumor.n.01	tumor.n.01
dynamo.n.01	engine.n.01
monocyte.n.01	somatic_cell.n.01
pedicel.n.01	stalk.n.02
huddle.n.01	conference.n.03
bullfighting.n.01	blood_sport.n.01
walkout.n.01	job_action.n.01
sea_cow.n.01	aquatic_mammal.n.01
nonproliferation.n.01	prevention.n.01
silencer.n.02	acoustic_device.n.01
suite.n.01	musical_composition.n.01
currant.n.02	shrub.n.01
flotation.n.02	finance.n.01
flotation.n.01	physical_phenomenon.n.01
adjuster.n.01	investigator.n.02
cyan.n.01	green.n.01
idiocy.n.01	stupidity.n.01
ginseng.n.01	root.n.01
ginseng.n.02	herb.n.01
volcanic_eruption.n.01	discharge.n.01
habit.n.03	attire.n.01
expurgation.n.01	removal.n.01
finger_plate.n.01	protective_covering.n.01
herring.n.01	saltwater_fish.n.01
turmeric.n.02	flavorer.n.01
squad_room.n.02	room.n.01
driving_school.n.01	school.n.01
social_security.n.01	social_welfare.n.01
celibacy.n.01	condition.n.01
chicken_coop.n.01	farm_building.n.01
elastomer.n.01	material.n.01
headquarters.n.03	military_unit.n.01
usurper.n.01	wrongdoer.n.01
check.n.09	blemish.n.01
sparring.n.01	controversy.n.01
dowager.n.01	widow.n.01
face.n.04	surface.n.01
ringside.n.01	seating.n.01
toothache.n.01	pain.n.01
chewing_gum.n.01	sweet.n.03
mammalia.n.01	taxonomic_group.n.01
groom.n.01	participant.n.01
lead.n.05	angle.n.01
carefulness.n.02	attentiveness.n.03
conscientiousness.n.02	attentiveness.n.03
defiance.n.01	trait.n.01
petroglyph.n.01	creating_by_removal.n.01
slumber.n.02	inaction.n.01
red_gum.n.03	tree.n.01
peppermint.n.01	herb.n.01
peppermint.n.03	candy.n.01
ploy.n.02	maneuver.n.04
trawl.n.01	cord.n.01
stratosphere.n.01	layer.n.02
fishing_line.n.01	cord.n.01
trogon.n.01	bird.n.01
pledge.n.01	security_interest.n.01
heart_attack.n.01	cardiovascular_disease.n.01
pictorial.n.01	periodical.n.01
salient.n.01	projection.n.05
bow.n.01	knot.n.02
gavel.n.01	hammer.n.02
chatter.n.02	noise.n.01
chatter.n.03	noise.n.01
pawn.n.01	security_interest.n.01
corn_salad.n.01	herb.n.01
tip_in.n.01	shot.n.15
purveyor.n.01	supplier.n.01
suggestion.n.05	higher_cognitive_process.n.01
mountain_sheep.n.01	bovid.n.01
wild_sheep.n.01	bovid.n.01
bones.n.01	percussion_instrument.n.01
butt.n.09	part.n.02
rhombus.n.01	parallelogram.n.01
reentry.n.01	return.n.05
amethyst.n.01	quartz.n.02
immunosuppressant.n.01	medicine.n.02
neurosurgeon.n.01	surgeon.n.01
clarion.n.01	brass.n.02
auk.n.01	seabird.n.01
hummus.n.01	spread.n.05
jab.n.02	punch.n.01
shortbread.n.01	cookie.n.01
butter_cookie.n.01	cookie.n.01
grosbeak.n.01	oscine.n.01
domino.n.02	cloak.n.02
domino.n.03	mask.n.01
eon.n.01	geological_time.n.01
fluff.n.01	material.n.01
tinea.n.01	infection.n.03
cabinetwork.n.02	carpentry.n.01
spiral.n.04	decoration.n.01
premium.n.04	bonus.n.02
dilatation.n.01	physical_condition.n.01
brittleness.n.01	consistency.n.01
breakableness.n.01	consistency.n.01
north_side.n.01	side.n.01
catalysis.n.01	chemical_process.n.01
airbrush.n.01	container.n.01
workhorse.n.01	machine.n.01
confidante.n.01	confidant.n.01
loop_topology.n.01	topology.n.04
closed_circuit.n.01	circuit.n.01
siren.n.05	amphibian.n.03
siren.n.04	acoustic_device.n.01
parliamentarian.n.02	expert.n.01
phyllo.n.01	pastry.n.01
puff_paste.n.01	pastry.n.01
partaker.n.01	participant.n.01
pistil.n.01	reproductive_structure.n.01
ripper.n.01	murderer.n.01
adjacency.n.01	distance.n.01
halter.n.03	top.n.10
halter.n.01	stable_gear.n.01
fibrillation.n.02	branching.n.01
fibrillation.n.01	symptom.n.01
paca.n.01	rodent.n.01
designer.n.04	planner.n.01
anser.n.01	genus.n.02
intimidation.n.03	fear.n.01
campanile.n.01	tower.n.01
taffeta.n.01	fabric.n.01
scorcher.n.02	hit.n.02
haze.n.01	aerosol.n.01
trimmer.n.04	beam.n.02
tudor.n.03	ruler.n.01
tudor.n.01	dynasty.n.01
tarriance.n.01	delay.n.02
hydrate.n.01	compound.n.02
vulva.n.01	female_genitalia.n.01
rejuvenation.n.01	organic_phenomenon.n.01
seagrass.n.01	alga.n.01
emery_paper.n.01	material.n.01
turnstile.n.01	gate.n.01
hatchery.n.01	place.n.02
weakness.n.05	preference.n.01
weakness.n.04	misfortune.n.02
fin.n.06	extremity.n.01
sleeper.n.01	person.n.01
rester.n.01	person.n.01
foraging.n.01	search.n.01
light_heavyweight.n.03	prizefighter.n.01
stall.n.04	failure.n.02
avalanche.n.02	happening.n.01
spectacle.n.02	display.n.03
bean_tree.n.01	tree.n.01
spiral.n.06	rotation.n.01
plectognath.n.01	spiny-finned_fish.n.01
canuck.n.01	canadian.n.01
confetti.n.01	paper.n.01
speeding_ticket.n.01	ticket.n.03
united_nations.n.01	world_organization.n.01
mullion.n.01	strip.n.02
sugarcane.n.02	gramineous_plant.n.01
sugarcane.n.01	stalk.n.02
creeper.n.01	vascular_plant.n.01
cask.n.01	containerful.n.01
libertarian.n.02	philosopher.n.01
rave.n.01	dance.n.04
bidding.n.02	invitation.n.01
nonresident.n.01	person.n.01
scaling.n.03	rise.n.02
shoulder_board.n.01	adornment.n.01
float.n.02	stock.n.01
float.n.04	display.n.03
stableman.n.01	hired_hand.n.01
elaboration.n.05	development.n.01
jukebox.n.01	machine.n.01
cellulose_ester.n.01	ester.n.01
jazz_musician.n.01	musician.n.01
gramophone.n.01	machine.n.01
minutia.n.01	detail.n.01
bailiff.n.01	official.n.01
bourgeois.n.02	commoner.n.01
teashop.n.01	restaurant.n.01
property_right.n.01	ownership.n.01
mush.n.02	cereal.n.03
fetish.n.01	sexual_desire.n.01
baleen_whale.n.01	whale.n.02
stultification.n.02	degradation.n.01
constance.n.02	council.n.02
father-in-law.n.01	father.n.01
penetration.n.03	entrance.n.03
thrush.n.01	infection.n.03
iniquity.n.01	condition.n.01
raja.n.01	aristocrat.n.01
optical_density.n.01	density.n.01
irishman.n.01	european.n.01
conductress.n.01	worker.n.01
territory.n.02	area.n.02
tribune.n.02	recess.n.04
tribune.n.01	defender.n.01
rinse.n.03	change_of_state.n.01
hair_coloring.n.03	change_of_state.n.01
rinse.n.01	dye.n.01
groove.n.03	body_part.n.01
reshuffle.n.02	reordering.n.01
hydrogenation.n.01	chemical_process.n.01
knell.n.01	sound.n.04
reshuffle.n.01	allotment.n.02
palmetto.n.01	palm.n.03
submachine_gun.n.01	firearm.n.01
playbook.n.02	book.n.01
pomp.n.02	elegance.n.01
safety_blitz.n.01	maneuver.n.03
blitz.n.02	attack.n.01
porthole.n.01	window.n.01
hammer.n.05	sports_equipment.n.01
queen.n.03	female_aristocrat.n.01
intimidation.n.02	despair.n.02
lichen.n.01	skin_disease.n.01
whip.n.02	legislator.n.01
mandamus.n.01	writ.n.01
approximation.n.02	similarity.n.01
frame.n.11	part.n.09
russet.n.01	fabric.n.01
homespun.n.01	fabric.n.01
bittersweet.n.02	vine.n.01
boot.n.05	instrument_of_torture.n.01
racer.n.04	snake.n.01
mutual_fund.n.01	fund.n.01
stabilizer.n.02	airfoil.n.01
stabilizer.n.01	chemical.n.01
iceboat.n.02	vessel.n.02
water_scooter.n.01	motorboat.n.01
follow-up.n.01	work.n.02
strand.n.05	shore.n.01
sherbert.n.01	frozen_dessert.n.01
yiddish.n.01	german.n.02
spillover.n.01	consequence.n.01
oil_painting.n.01	painting.n.01
crop_failure.n.01	failure.n.03
brewpub.n.01	brewery.n.01
cocktail_shaker.n.01	container.n.01
congruity.n.01	harmony.n.01
easel.n.01	support.n.10
feather_boa.n.01	scarf.n.01
aphrodisiac.n.01	stimulant.n.02
baseboard.n.01	molding.n.02
solid_solution.n.01	solution.n.01
bunk.n.01	container.n.01
grapnel.n.01	tool.n.01
chateau.n.01	country_house.n.01
imprint.n.05	device.n.01
midwifery.n.02	delivery.n.07
geriatrics.n.01	medicine.n.01
knockdown.n.01	blow.n.01
geranium.n.01	herb.n.01
mauritian_monetary_unit.n.01	monetary_unit.n.01
seychelles_rupee.n.01	monetary_unit.n.01
nepalese_rupee.n.01	monetary_unit.n.01
nepalese_monetary_unit.n.01	monetary_unit.n.01
mauritian_rupee.n.01	monetary_unit.n.01
seychelles_monetary_unit.n.01	monetary_unit.n.01
pakistani_rupee.n.01	monetary_unit.n.01
indian_rupee.n.01	monetary_unit.n.01
naysayer.n.01	disputant.n.01
visor.n.01	armor_plate.n.01
bobcat.n.01	wildcat.n.03
hypotension.n.01	cardiovascular_disease.n.01
passer.n.04	ball_carrier.n.01
sculpin.n.01	spiny-finned_fish.n.01
round_robin.n.02	letter.n.01
stingray.n.01	cartilaginous_fish.n.01
pike.n.03	end.n.01
walrus.n.01	aquatic_mammal.n.01
gross_national_product.n.01	value.n.02
kazak.n.01	asian.n.01
earldom.n.02	domain.n.02
kazak.n.03	ural-altaic.n.01
earldom.n.01	rank.n.02
blackjack.n.04	card_game.n.01
silly.n.01	child.n.01
chameleon.n.01	person.n.01
chameleon.n.03	lizard.n.01
sin.n.05	letter.n.02
gantry.n.01	framework.n.03
harrier.n.03	bird_of_prey.n.01
fluke.n.04	tail.n.01
ethology.n.01	biology.n.01
switcher.n.01	oppressor.n.01
handout.n.02	charity.n.03
magpie.n.01	oscine.n.01
attention_deficit_disorder.n.01	syndrome.n.02
plasminogen.n.01	enzyme.n.01
plasmin.n.01	enzyme.n.01
sphere.n.06	round_shape.n.01
centaur.n.01	mythical_monster.n.01
galleon.n.01	sailing_vessel.n.01
frail.n.01	weight_unit.n.02
frail.n.02	basket.n.01
paisley.n.01	fabric.n.01
percale.n.01	fabric.n.01
orangutan.n.01	primate.n.02
solvability.n.01	property.n.02
goatee.n.01	beard.n.01
adder.n.03	snake.n.01
adder.n.02	machine.n.01
adder.n.01	calculator.n.01
gentleness.n.02	manner.n.02
hooker.n.05	athlete.n.01
clapperboard.n.01	photographic_equipment.n.01
trappist.n.01	monk.n.01
neurobiologist.n.01	biologist.n.01
takeout.n.02	bid.n.04
matzo.n.01	bread.n.01
nougat.n.01	candy.n.01
marine_animal.n.01	animal.n.01
quince.n.01	fruit_tree.n.01
quince.n.02	pome.n.01
airspace.n.02	atmosphere.n.03
attrition.n.04	decrease.n.01
dimensionality.n.01	spatial_property.n.01
currant.n.03	edible_fruit.n.01
rosewood.n.02	tree.n.01
pestilence.n.03	influence.n.03
coxswain.n.01	mariner.n.01
chino.n.01	trouser.n.01
score.n.04	set.n.01
cranial_nerve.n.01	nerve.n.01
shade.n.08	representation.n.02
depravity.n.02	transgression.n.01
candida.n.01	fungus.n.01
contradictory.n.01	logical_relation.n.01
flats.n.01	footwear.n.02
muskmelon.n.02	edible_fruit.n.01
attack.n.06	beginning.n.05
exterminator.n.01	killer.n.01
permutation.n.04	reordering.n.01
permutation.n.02	mathematical_process.n.01
posting.n.02	list.n.01
albatross.n.01	hindrance.n.01
fallow.n.01	land.n.02
few-flowered_leek.n.01	alliaceous_plant.n.01
consanguinity.n.01	kinship.n.02
hakka.n.01	asian.n.01
hakka.n.02	natural_language.n.01
polyp.n.01	growth.n.06
polyp.n.02	invertebrate.n.01
sent.n.01	monetary_unit.n.01
speck.n.01	spot.n.05
watercolorist.n.01	painter.n.01
mackerel.n.01	saltwater_fish.n.01
adjunct.n.02	associate.n.01
canvas.n.02	painting.n.01
boot.n.06	torture.n.05
presupposition.n.01	conjecture.n.03
topos.n.01	theme.n.02
floor.n.09	hall.n.03
elocution.n.01	manner_of_speaking.n.01
hypothesis.n.01	proposal.n.01
ray.n.03	straight_line.n.01
manicurist.n.01	craftsman.n.03
bombshell.n.02	surprise.n.02
bb.n.01	shot.n.02
schnauzer.n.01	hunting_dog.n.01
private_citizen.n.01	citizen.n.01
backgammon.n.01	board_game.n.01
aquatic.n.01	plant.n.02
hindquarters.n.02	body_part.n.01
anointing.n.01	application.n.03
bushing.n.01	material.n.01
peacekeeper.n.01	soldier.n.01
loop.n.05	mark.n.04
loop.n.06	program.n.07
loop.n.08	contraceptive.n.01
glassworks.n.01	workplace.n.01
telomerase.n.01	enzyme.n.01
chilean.n.01	american.n.03
monolith.n.01	stone.n.02
home_room.n.01	classroom.n.01
course_session.n.01	session.n.03
relistening.n.01	listening.n.01
pew.n.01	bench.n.01
whitefish.n.03	food_fish.n.01
tessellation.n.02	decoration.n.03
red_blood_cell.n.01	somatic_cell.n.01
advisory_service.n.01	service.n.01
consulting_service.n.01	service.n.01
fatherhood.n.03	position.n.06
annual.n.01	plant.n.02
juke.n.02	maneuver.n.04
idleness.n.01	inactivity.n.03
old_norse.n.01	germanic.n.01
swastika.n.01	emblem.n.02
tetraskelion.n.01	design.n.04
ukrainian.n.01	slavic.n.01
anticonvulsant.n.01	medicine.n.02
copepod.n.01	crustacean.n.01
alfalfa.n.01	herb.n.01
sudoku.n.01	puzzle.n.01
limpet.n.01	shellfish.n.01
pinot.n.01	vine.n.01
alfalfa.n.02	fodder.n.02
limpet.n.02	gastropod.n.01
humeral_veil.n.01	gown.n.05
vitamin_d.n.01	vitamin.n.01
ruin.n.01	decay.n.04
bosom.n.02	breast.n.01
philately.n.01	collection.n.04
bittersweet.n.01	woody_plant.n.01
bestiality.n.02	sexual_activity.n.01
prosecution.n.02	collection.n.01
shoelace.n.01	lace.n.01
indication.n.03	reason.n.06
box_office.n.01	gross.n.02
complementary_dna.n.01	deoxyribonucleic_acid.n.01
dreadnought.n.01	warship.n.01
confirmation.n.04	religious_ceremony.n.01
bathhouse.n.02	house.n.12
implosion.n.02	hindrance.n.03
implosion.n.01	collapse.n.02
loach.n.01	soft-finned_fish.n.01
foray.n.02	attempt.n.01
pool.n.08	topographic_point.n.01
film.n.05	wrapping.n.01
poverty_line.n.01	income.n.01
personal_income.n.01	income.n.01
arsonist.n.01	criminal.n.01
baloney.n.01	nonsense.n.01
ontology.n.02	philosophy.n.02
polenta.n.01	cereal.n.03
autarky.n.01	independence.n.01
dung_beetle.n.01	insect.n.01
scarab.n.01	insect.n.01
will.n.02	purpose.n.01
impression.n.07	device.n.01
capsule.n.03	pericarp.n.01
bunk.n.03	bed.n.01
kinematics.n.01	mechanics.n.01
merganser.n.01	duck.n.01
bergamot.n.01	citrus.n.02
oil_lamp.n.01	lamp.n.01
polaroid.n.01	wrapping.n.01
delayer.n.01	person.n.01
whipstitch.n.01	stitch.n.01
deanery.n.01	residence.n.02
quantitative_analysis.n.01	chemical_analysis.n.01
fives.n.01	court_game.n.01
deanship.n.01	position.n.06
continuant_consonant.n.01	obstruent.n.01
fricative_consonant.n.01	obstruent.n.01
aggressiveness.n.03	disposition.n.01
streetwalker.n.01	prostitute.n.01
weevil.n.01	insect.n.01
security_council.n.01	council.n.01
adoration.n.02	blessing.n.01
talking_picture.n.01	movie.n.01
nuclease.n.01	enzyme.n.01
freshener.n.01	thing.n.08
precession.n.02	activity.n.01
broad_bean.n.02	legume.n.01
broad_bean.n.01	seed.n.01
fava_bean.n.02	bean.n.01
broad_bean.n.03	fodder.n.02
shell_bean.n.01	legume.n.01
shell_bean.n.02	bean.n.01
sentimentalism.n.01	formulation.n.03
treacle.n.02	formulation.n.03
canary.n.02	singer.n.01
lessor.n.01	owner.n.01
starter.n.02	contestant.n.01
pusher.n.01	intruder.n.01
hacek.n.01	mark.n.10
lymphokine.n.01	protein.n.01
farrier.n.01	skilled_worker.n.01
interleukin.n.01	protein.n.01
angioplasty.n.01	medical_procedure.n.01
adoration.n.03	worship.n.01
cognac.n.01	liquor.n.01
thanksgiving.n.01	feast_day.n.01
conservator.n.02	fiduciary.n.01
impression.n.09	press.n.09
crystallography.n.01	physics.n.01
inferiority.n.03	disadvantage.n.01
inferiority.n.02	quality.n.02
voyeurism.n.01	perversion.n.02
soporific.n.01	drug.n.01
hypnagogue.n.01	agent.n.03
rack.n.06	torture.n.05
rack.n.07	locomotion.n.02
line_score.n.01	summary.n.01
bottom_line.n.01	line.n.05
zionism.n.02	movement.n.04
zionism.n.01	policy.n.02
bosom.n.01	privacy.n.02
callus.n.02	symptom.n.01
telugu.n.02	natural_language.n.01
wop.n.01	european.n.01
hematoma.n.01	swelling.n.01
york.n.01	royalty.n.02
telugu.n.01	asian.n.01
intumescence.n.01	swelling.n.01
missus.n.01	wife.n.01
poplar.n.01	wood.n.01
accession.n.02	ownership.n.01
sunstroke.n.01	illness.n.01
kuwaiti_monetary_unit.n.01	monetary_unit.n.01
tunisian_monetary_unit.n.01	monetary_unit.n.01
matrimony.n.02	sacrament.n.01
plating.n.01	coating.n.01
postscript.n.01	note.n.07
sutra.n.01	literature.n.01
firedamp.n.01	gas.n.02
waterline.n.01	line.n.11
cloudiness.n.03	quality.n.01
armband.n.01	visual_signal.n.01
armband.n.02	band.n.07
cliffhanger.n.01	contest.n.01
tritium.n.01	hydrogen.n.01
puff.n.02	pastry.n.02
cream_puff.n.01	pastry.n.02
eclair.n.01	pastry.n.02
drive.n.10	device.n.01
rococo.n.01	artistic_style.n.01
reduplication.n.04	repetition.n.02
bookmaker.n.02	gambler.n.01
ball_boy.n.01	male_child.n.01
wind_tunnel.n.01	structure.n.01
crucifixion.n.03	torture.n.05
dianthus.n.01	dicot_genus.n.01
trot.n.04	locomotion.n.02
afrikaans.n.01	dutch.n.02
zircon.n.01	mineral.n.01
shepherdess.n.01	hired_hand.n.01
spine.n.05	process.n.05
caddy.n.01	can.n.01
anthill.n.01	hill.n.01
lutetium.n.01	metallic_element.n.01
plastid.n.01	grain.n.01
dissolution.n.01	natural_process.n.01
argentinian.n.01	american.n.03
argentine.n.01	soft-finned_fish.n.01
overdraft.n.01	draft.n.01
daffodil.n.01	bulbous_plant.n.01
narcissus.n.01	bulbous_plant.n.01
grouse.n.01	bird.n.02
greenbelt.n.01	belt.n.03
adjuvant.n.01	addition.n.01
auction_block.n.01	platform.n.01
starfish.n.01	invertebrate.n.01
wallaby.n.01	mammal.n.01
perturbation.n.02	influence.n.04
plage.n.01	beach.n.01
lamina.n.01	plate.n.09
defiance.n.03	resistance.n.11
poi.n.01	dish.n.02
defiance.n.02	speech_act.n.01
timber.n.02	beam.n.02
pick.n.08	play.n.03
slain.n.01	dead.n.01
fascination.n.03	attraction.n.03
fascination.n.01	psychological_state.n.01
clutch.n.07	mechanical_device.n.01
pressing.n.02	part.n.02
puissance.n.01	power.n.01
rulership.n.01	position.n.06
salami.n.01	sausage.n.01
officiation.n.02	performance.n.03
perversion.n.03	wrongdoing.n.02
overheating.n.01	heating.n.01
weld.n.03	junction.n.04
reseda.n.01	herb.n.01
dyer's_rocket.n.01	herb.n.01
prohibition.n.01	law.n.02
slacker.n.01	nonworker.n.01
queen.n.08	chessman.n.01
queen.n.04	personification.n.01
profiteer.n.01	capitalist.n.02
queen.n.01	insect.n.01
weak_part.n.01	weakness.n.03
briquette.n.01	block.n.01
dummy.n.03	figure.n.04
disposable.n.01	item.n.03
afrikaner.n.01	person.n.01
commutation_ticket.n.01	ticket.n.01
condescension.n.02	disparagement.n.01
enlistment.n.02	commitment.n.02
tine.n.01	projection.n.04
teething.n.01	growth.n.01
hen.n.03	chicken.n.01
adoptee.n.01	person.n.01
eyesore.n.01	appearance.n.01
benedick.n.01	husband.n.01
scapular.n.02	garment.n.01
graft.n.03	combination.n.07
scanner.n.03	antenna.n.01
scanner.n.04	electronic_equipment.n.01
detector.n.03	electronic_equipment.n.01
prospector.n.01	miner.n.01
prayer_book.n.01	book.n.01
nameplate.n.01	plate.n.02
mudslide.n.01	descent.n.01
service_station.n.01	station.n.01
wanton.n.01	sensualist.n.01
bag_of_tricks.n.01	know-how.n.01
suffragette.n.01	feminist.n.01
thai_monetary_unit.n.01	monetary_unit.n.01
telomere.n.01	end.n.01
baht.n.01	monetary_unit.n.01
sophisticate.n.01	adult.n.01
electric_motor.n.01	motor.n.01
backbench.n.01	support.n.10
rubric.n.01	rule.n.03
aggressor.n.02	leader.n.01
miser.n.01	owner.n.02
noose.n.02	closed_curve.n.01
washroom.n.01	toilet.n.01
echelon.n.01	military_unit.n.01
ell.n.01	annex.n.01
sinker.n.02	weight.n.04
chip.n.03	fecal_matter.n.01
blockhouse.n.01	stronghold.n.01
comestible.n.01	food.n.01
egg_roll.n.01	dish.n.02
neuroscientist.n.01	biologist.n.01
eardrum.n.01	membrane.n.02
kingdom.n.03	domain.n.02
grubstake.n.01	interest.n.05
reincarnation.n.03	theological_doctrine.n.01
reincarnation.n.01	embodiment.n.01
antifreeze.n.01	liquid.n.01
affluent.n.01	rich_person.n.01
apostrophe.n.02	punctuation.n.02
acrobatics.n.01	sport.n.01
turnaround.n.04	preparation.n.01
turnaround.n.03	area.n.05
turnaround.n.01	work_time.n.01
citation.n.02	speech_act.n.01
wayfarer.n.01	pedestrian.n.01
social_worker.n.01	employee.n.01
bookbinding.n.01	handicraft.n.02
public_servant.n.01	employee.n.01
bologna.n.02	sausage.n.01
bloodbath.n.01	slaughter.n.03
rejoicing.n.01	happiness.n.02
illiterate.n.01	unskilled_person.n.01
tae_kwon_do.n.01	protection.n.01
introvert.n.01	person.n.01
meat_pie.n.01	pie.n.01
infusion.n.04	change_of_state.n.01
question_time.n.01	time_period.n.01
pipistrelle.n.01	bat.n.01
blind_alley.n.01	thoroughfare.n.01
approximation.n.04	joining.n.01
vinification.n.01	chemical_process.n.01
municipal_government.n.01	government.n.01
local_authority.n.01	agency.n.01
burgundy.n.02	wine.n.01
audition.n.02	test.n.05
interlocutor.n.02	speaker.n.01
genie.n.01	spirit.n.04
pelican.n.01	seabird.n.01
self-stimulation.n.01	masturbation.n.01
walkabout.n.01	tour.n.01
facilitation.n.01	condition.n.01
tanning.n.01	bodily_process.n.01
tanning.n.03	trade.n.02
airplane_propeller.n.01	mechanical_device.n.01
radish.n.01	cruciferous_vegetable.n.01
radish.n.04	crucifer.n.01
radish.n.03	root.n.01
bobsled.n.02	vehicle.n.01
bobwhite.n.01	game.n.04
smoothie.n.02	beverage.n.01
temperance.n.03	combination.n.07
penne.n.01	pasta.n.02
coagulase.n.01	enzyme.n.01
proportion.n.04	magnitude_relation.n.01
immolation.n.01	killing.n.02
ureter.n.01	duct.n.01
gastroenteritis.n.01	inflammatory_disease.n.01
subarachnoid_space.n.01	space.n.02
zonule.n.01	structure.n.04
adjutant_bird.n.01	wading_bird.n.01
barrow.n.03	handcart.n.01
piano_keyboard.n.01	keyboard.n.01
cult.n.03	religion.n.02
kris.n.01	knife.n.02
chorizo.n.01	sausage.n.01
football_field.n.01	playing_field.n.02
girth.n.01	circumference.n.01
paye.n.01	tax.n.01
colony.n.03	geographical_area.n.01
south_african_monetary_unit.n.01	monetary_unit.n.01
acanthus.n.01	herb.n.01
rand.n.01	monetary_unit.n.01
stockbroker.n.01	agent.n.04
stirrup.n.01	support.n.10
stapes.n.01	bone.n.01
distraction.n.01	confusion.n.02
decapitation.n.01	corporal_punishment.n.01
decapitation.n.02	killing.n.02
bedsitting_room.n.01	apartment.n.01
israeli_monetary_unit.n.01	monetary_unit.n.01
mast.n.01	spar.n.02
drain.n.04	depletion.n.01
embolism.n.01	time_interval.n.01
jugular_vein.n.01	vein.n.01
public_relations.n.01	promotion.n.01
jugular.n.02	weakness.n.03
inevitability.n.01	certainty.n.02
luthier.n.01	craftsman.n.03
heparin.n.01	polysaccharide.n.01
cinch.n.02	stable_gear.n.01
alacrity.n.01	liveliness.n.02
juncture.n.02	crisis.n.01
whiff.n.03	strikeout.n.01
governing_board.n.01	board.n.01
phoenix.n.03	mythical_being.n.01
phoenix.n.02	genus.n.02
stumping.n.01	campaigning.n.01
stage_fright.n.01	fear.n.01
sin.n.01	unrighteousness.n.01
refinement.n.05	excellence.n.01
rafter.n.01	beam.n.02
raftsman.n.01	traveler.n.01
parley.n.01	negotiation.n.01
walk.n.06	locomotion.n.02
snorkel.n.02	conduit.n.01
brickwork.n.01	structure.n.01
rate_of_exchange.n.01	rate.n.02
bedbug.n.01	hemipterous_insect.n.01
boot.n.02	compartment.n.02
canter.n.01	locomotion.n.02
aikido.n.01	protection.n.01
biogeography.n.01	biology.n.01
credulity.n.01	trust.n.03
spoil.n.03	plundering.n.01
groomsman.n.01	attendant.n.01
diaphragm.n.02	system.n.06
statistician.n.01	mathematician.n.01
communications_satellite.n.01	satellite.n.01
jewess.n.01	jew.n.01
kike.n.01	jew.n.01
appendicitis.n.01	inflammation.n.01
talus.n.01	geological_formation.n.01
radium.n.01	metallic_element.n.01
radial.n.01	tire.n.01
intron.n.01	deoxyribonucleic_acid.n.01
loan_application.n.01	application.n.02
poltergeist.n.01	soul.n.01
